#args=Namespace(dataset='cao4m', densify=False, hvg=5000, k=25, lspp=25, maxiter=50, mbsize=10000, msr=['3', '4', '5', '7', '9'], n_local_trials=1, ncheckins=5, nthreads=20, prior=1.0, topnorm=False)
#pref:65047736.
#cao4m	HVGene5000	655.811342716217
#Dataset	k	numberHVG	Measure	Prior	LocalsearchRounds	NumLocalTrials	Densified	MinibatchSize	KmeansplusplusTime	KmeansplusplusCost	KMeansplusplusARI	KMeansTime	KMeansCost	KMeansARI
cao4m	25	5000	SQRL2	1.0	25	1	False	10000	496.8300702571869	18263404080.0	-0.03693084384522199	613.9378824234009	12254505984.0	-0.03266951796321168
cao4m	25	5000	JSM	1.0	25	1	False	10000	579.4483740329742	528400.3527684282	0.06509035166048738	1309.0073342323303	429465.4375	-0.014832213002486305
cao4m	25	5000	JSD	1.0	25	1	False	10000	633.2997138500214	73598.88630369818	0.1073441372754014	1326.2936141490936	50365.7890625	-0.030078185235707385
cao4m	25	5000	MKL	1.0	25	1	False	10000	543.7413551807404	311688.1438545212	-0.021677970514939398	1013.8561713695526	201917.34375	0.010161251660419568
cao4m	25	5000	BHATTACHARYYA_METRIC	1.0	25	1	False	10000	415.5148003101349	397308.7634826521	0.02072725190491105	632.6252658367157	361607.875	0.17659467280622157
cao4m	25	5000	TOTAL_VARIATION_DISTANCE	1.0	25	1	False	10000	418.652893781662	400986.6970172509	0.02687832350259195
