#args=Namespace(maxiter=25, mbsize=5000, msr=['4', '5', '6', '7', '9', '10', '11', '13'], n_local_trials=1, ncheckins=5, nthreads=1, prior=1.0, skip_skl=False, tol=1e-05)
#pref:48552585.
#Name	k	SKL_KMplusplus_time	SKL_KMplusplus_cost	MC_KMplusplus_time	MC_KMplusplus_cost	MC_KMpp_and_LSpp_time	MC_KMplusplusLSpp_cost	nthreads	MC_KM++_MSR_Time4	MC_KM++_MSR4_Cost	MC_KMLS++_MSR_Time4	MC_KMLS++_MSR4_Cost	MC_KM++_MSR_Time5	MC_KM++_MSR5_Cost	MC_KMLS++_MSR_Time5	MC_KMLS++_MSR5_Cost	MC_KM++_MSR_Time6	MC_KM++_MSR6_Cost	MC_KMLS++_MSR_Time6	MC_KMLS++_MSR6_Cost	MC_KM++_MSR_Time7	MC_KM++_MSR7_Cost	MC_KMLS++_MSR_Time7	MC_KMLS++_MSR7_Cost	MC_KM++_MSR_Time9	MC_KM++_MSR9_Cost	MC_KMLS++_MSR_Time9	MC_KMLS++_MSR9_Cost	MC_KM++_MSR_Time10	MC_KM++_MSR10_Cost	MC_KMLS++_MSR_Time10	MC_KMLS++_MSR10_Cost	MC_KM++_MSR_Time11	MC_KM++_MSR11_Cost	MC_KMLS++_MSR_Time11	MC_KMLS++_MSR11_Cost	MC_KM++_MSR_Time13	MC_KM++_MSR13_Cost	MC_KMLS++_MSR_Time13	MC_KMLS++_MSR13_Cost	SKL_DenseKMplusplus_time	SKL_DenseKMplusplus_cost	MCDense_KMplusplus_time	MCDense_KMplusplus_cost	MCDense_KMpp_and_LSpp_time	MCDense_KMplusplusLSpp_cost	nthreads
tiny	10	0.7651901245117188	36947584.0	0.7789497375488281	36091347.23907237	3.0331242084503174	34945192.420924015	1	0.7096250057220459	3371.699677657336	3.1470208168029785	3223.566586982459	0.6308343410491943	14529.37037447095	2.617349863052368	13473.63628013432	0.48053765296936035	13407.470208600605	1.83854079246521	12744.051358806626	0.4142601490020752	13932.182176188799	1.7463109493255615	14200.074020710192	0.4317319393157959	14104.896570785902	1.7376389503479004	13841.170104562654	0.878565788269043	1967699.5229420776	2.842745065689087	2008988.7301424514	0.6144552230834961	14194.922490790486	2.6031594276428223	13964.665251657367	0.5782172679901123	1713804.354877472	2.2822086811065674	1589923.96251297	2.4231529235839844	35486563.94380374	0.15334796905517578	37635132.0	0.6072092056274414	33408426.0	
tiny	25	1.8417413234710693	32301528.0	1.9274516105651855	32023938.869435545	7.297919511795044	32077637.543591432	1	1.9580693244934082	3092.3076525069773	6.293251037597656	3065.3844857346267	1.4189832210540771	13539.880194738507	5.06477952003479	12661.087796509266	1.1617631912231445	12672.63370937327	4.08363938331604	12378.026360385102	1.014826774597168	13515.41451324313	3.547098398208618	13258.410028377199	1.0350871086120605	13441.406253053923	3.4963669776916504	13148.001622426673	1.8392605781555176	1947465.8696805357	6.889936923980713	1879758.508674399	1.604055643081665	12602.927393615246	5.685382604598999	12668.253570973873	1.5082213878631592	1598329.0770988464	5.0882298946380615	1466867.380279541	5.433122158050537	33170275.246186323	0.39719438552856445	33399014.0	1.401188850402832	31842882.0	
tiny	50	3.4126696586608887	30609554.0	3.5084381103515625	30926608.71617974	12.180004358291626	30019594.653034445	1	3.7913897037506104	2994.181091878563	12.318111896514893	2935.8923590201885	2.9260377883911133	12586.256374493241	9.793922185897827	12452.515088871121	2.362238883972168	12274.586475554246	8.190864562988281	12145.853832062807	2.017857074737549	13110.496905169915	6.846860408782959	12893.887452670606	2.0335094928741455	13137.723789750715	6.773660898208618	12856.034286063048	3.7402381896972656	1860006.3632694501	12.263087034225464	1760938.1966535773	2.9243288040161133	12373.13556984067	9.806413888931274	12293.707845926285	3.005366086959839	1516478.225353241	9.933793306350708	1403466.8274383545	10.629381895065308	30218686.752634116	0.7730848789215088	30680536.0	2.8775737285614014	28779824.0	
tiny	100	7.141303539276123	29106958.0	6.846702575683594	28936648.462834004	23.00600266456604	27520509.88080562	1	6.938675165176392	2851.405406922102	23.9829843044281	2763.91772473976	5.895594120025635	11973.655756384134	19.49094843864441	11729.206376448274	4.5209527015686035	11987.490548125166	15.623348951339722	11871.331725473421	4.154901504516602	12675.982992544421	14.151004314422607	12518.339418908115	4.037025213241577	12665.393854017602	13.808866500854492	12626.316536149126	7.425866603851318	1740929.7322500816	25.13385844230652	1737243.1937021373	5.818781614303589	11696.618369475007	19.465331554412842	11893.407904237509	6.178066253662109	1429639.6524047852	20.255104064941406	1394675.2749404907	21.6130633354187	29310909.08455293	1.5896477699279785	28893512.0	5.881495475769043	28064482.0	
Cao4m	10	4976.045784473419	25274341376.0	625.4950683116913	22153102774.0	2357.2062091827393	21750556532.0	1	705.1187303066254	9840.90302590275	2795.97665309906	9326.020223080937	589.8059003353119	35755.02400754462	2887.85843873024	35293.66113372869	709.8540351390839	190128.5305714401	2441.5744738578796	186490.87894735442	897.9317831993103	55632.571024622026	2260.815683364868	54679.55995430329	526.7075064182281	54856.43477565462	2670.6781215667725	53531.77774037002	938.1990239620209	1263023681.3645105	4718.295335054398	1192892258.2203496	1186.4246990680695	45925.8998507075	3300.8292405605316	36839.54096553242	822.6263892650604	1227627485.0151062	3317.3134372234344	1181219832.1716309	3586.643373966217	18816632641.069275	36.5615873336792	17663125504.0	118.2440094947815	15327342592.0	
Cao4m	25	13074.41302728653	20495529984.0	1592.83305311203	19464914876.0	5940.925671815872	19180168455.0	1	2089.301811695099	9133.869206972595	6801.407886266708	9051.939528314746	1614.3811976909637	35959.90619165008	5587.311703443527	35036.87607130292	1366.8501176834106	187035.90906303743	4635.76199054718	183977.92833645505	1417.2167942523956	52423.622001799136	4587.4691026210785	51605.85554141089	1344.9879534244537	52494.99400564613	4650.524925947189	51583.736384472984	2073.431838989258	1217086962.8843305	6371.710812330246	1189301494.3228807	1789.4831409454346	44371.07600666699	6904.220366001129	34336.47997735883	1964.7234814167023	1101230182.2149963	5865.263963937759	1129877636.1044312	6607.03405380249	13518723835.991693	79.48875212669373	15472358400.0	240.5046365261078	13526413312.0	
Cao4m	50	19424.59460401535	18172958720.0	3035.2981898784637	18927156916.0	10652.367479801178	18020731795.0	1	3898.140021085739	9028.185589205124	12431.893196344376	8830.50310073822	4012.5625195503235	33995.90413897054	11137.325226068497	33948.17137787305	2866.2957134246826	181411.4356789712	8301.894313097	179973.25839688216	2559.7751636505127	51248.73734682221	7662.836004018784	50973.787940310656	2931.4715325832367	52163.543038081756	8772.817797660828	50424.93470166788	4334.192401885986	1223591483.1067336	13182.907566785812	1174938282.6846533	4172.8594851493835	43161.14835670637	11109.660765647888	33455.9534220472	3980.576933860779	1096063131.0871277	12035.656703948975	1126316098.6098022	13018.988919734955	12774574006.707985	136.5009491443634	12784491520.0	401.32621693611145	12199283712.0	
Cao4m	100	37067.78977012634	16814837760.0	6577.289371013641	16787689845.0	21119.18568587303	15602749272.0	1	8889.661072731018	8900.022040930315	28842.148347616196	8609.326724330429	6259.809509277344	32832.6020617208	19070.094697475433	33938.08065453451	4974.994699478149	177519.99771937064	16263.939807653427	177813.96771087527	5288.170276880264	50053.292563238494	16273.203882932663	49814.38130325489	5339.419890403748	50092.81758883211	16626.465324640274	49763.69235714355	11020.865866184235	1139406497.9919853	38348.43445611	1133099918.1113296	10782.050299406052	41248.48067058693	30513.88330388069	32922.94505314401	8778.954441308975	1066167372.9234009	28304.68420958519	1135731346.1310577	31019.941710710526	10606000504.991562	317.3949325084686	11002917888.0	1061.9376113414764	10462011392.0	
