#args=Namespace(maxiter=20, mbsize=5000, msr=['4', '5', '6', '8', '10', '11', '13', '15'], n_local_trials=1, ncheckins=2, nthreads=1, prior=0.1, skip_skl=True, tol=1e-05)
#Name	k	MC_KMplusplus_time	MC_KMplusplus_cost	MC_KMpp_and_LSpp_time	MC_KMplusplusLSpp_cost	nthreads	MC_KM++_MSR_Time4	MC_KM++_MSR4_Cost	MC_KMLS++_MSR_Time4	MC_KMLS++_MSR4_Cost	MC_KM++_MSR_Time5	MC_KM++_MSR5_Cost	MC_KMLS++_MSR_Time5	MC_KMLS++_MSR5_Cost	MC_KM++_MSR_Time6	MC_KM++_MSR6_Cost	MC_KMLS++_MSR_Time6	MC_KMLS++_MSR6_Cost	MC_KM++_MSR_Time8	MC_KM++_MSR8_Cost	MC_KMLS++_MSR_Time8	MC_KMLS++_MSR8_Cost	MC_KM++_MSR_Time10	MC_KM++_MSR10_Cost	MC_KMLS++_MSR_Time10	MC_KMLS++_MSR10_Cost	MC_KM++_MSR_Time11	MC_KM++_MSR11_Cost	MC_KMLS++_MSR_Time11	MC_KMLS++_MSR11_Cost	MC_KM++_MSR_Time13	MC_KM++_MSR13_Cost	MC_KMLS++_MSR_Time13	MC_KMLS++_MSR13_Cost	MC_KM++_MSR_Time15	MC_KM++_MSR15_Cost	MC_KMLS++_MSR_Time15	MC_KMLS++_MSR15_Cost
tiny	3	0.0010781288146972656	1e+308	0.2039487361907959	40397762.9322198	0.9208550453186035	42669503.832564555	1	0.35004353523254395	7653.80957057327	1.009913682937622	7621.9380058944225	0.17077350616455078	43888.90528294444	0.8171498775482178	38312.20412391424	0.13205218315124512	20626.194883412874	0.6018581390380859	20079.119757265424	0.11404156684875488	21249.957798390562	0.5465826988220215	20133.276584096064	0.2088315486907959	3428086.8550048033	1.0024254322052002	3289370.97216237	0.30550575256347656	40073.178255438805	0.8950521945953369	40172.06704336405	0.16921353340148926	17914645.93975067	0.8115799427032471	17183511.619621277	0.12781453132629395	12327.369465043486	0.5986032485961914	12260.163757953165
tiny	10	0.00016450881958007812	1e+308	0.6469461917877197	37759609.48553871	2.399888515472412	35079315.28821256	1	0.6738834381103516	7628.604496844113	2.4260807037353516	7321.114840239286	0.5667715072631836	38775.44954305887	2.0775604248046875	37389.03601551056	0.4282104969024658	20080.508910443557	1.6123085021972656	20185.756972583848	0.38184213638305664	19154.27140037145	1.4253125190734863	19191.977371706773	0.7161209583282471	3117624.060044794	2.610394239425659	3076852.5248111673	0.5689992904663086	35377.389765918255	2.1034340858459473	36435.33621940017	0.5796377658843994	16684171.779296875	2.1252121925354004	15504948.775901794	0.4241659641265869	11669.094383185213	1.6094861030578613	11434.91181264356
tiny	25	0.00016927719116210938	1e+308	1.6160833835601807	33044926.03881877	5.492780685424805	31053441.32556992	1	1.6739420890808105	6836.876990944147	5.627749919891357	6561.600323572755	1.4263620376586914	36575.499571204185	4.835419416427612	34876.905151724815	1.0631921291351318	19345.760532352295	3.689284563064575	19245.4639215044	0.9439537525177002	18597.101003077696	3.31235408782959	18319.35716488275	1.7998554706573486	3004019.1675345683	6.058093309402466	3031733.3325689323	1.421865463256836	33553.87428048253	4.82611608505249	34406.45974609256	1.4409053325653076	15501407.417297363	4.887011528015137	13479781.334648132	1.0548090934753418	10752.467012826019	3.637293577194214	10869.941772319316
tiny	50	0.00020194053649902344	1e+308	3.233065366744995	30433717.327844486	10.665256977081299	29249250.423635703	1	3.344668388366699	6567.344938799739	10.867148399353027	6496.2512550354	2.815279006958008	33796.49000480771	9.309550762176514	31088.197286993265	2.134547710418701	19131.948754785302	7.165637016296387	18653.64965292866	1.8872923851013184	17932.223053001668	6.479463338851929	17980.240405897493	3.590017557144165	2881174.9828985794	11.67197847366333	2849709.179253195	2.826359510421753	32129.822466284037	9.385645151138306	31691.570880264044	2.901978015899658	14974920.331092834	9.49376130104065	13314794.400680542	2.128533363342285	11512.187774742137	7.08832859992981	11429.130500192277
tiny	100	0.00019121170043945312	1e+308	6.434383392333984	29116367.33840095	21.236947774887085	28677475.51979984	1	6.646030426025391	6216.601289317012	21.818874835968018	6164.842154547572	5.643469572067261	32864.12213757634	18.978883743286133	30125.909757614136	4.244621992111206	18698.050064504638	14.405862808227539	18483.812285139324	3.7649166584014893	17595.22784860831	13.228925228118896	17370.6110037428	7.143935203552246	2825257.9954700116	23.20017695426941	2737190.852885811	5.882203817367554	29821.893979370594	18.713565349578857	31346.628047943115	5.758335590362549	13934207.768417358	19.24697470664978	12573058.20362854	4.222412586212158	10784.727462914538	14.332227230072021	11246.113245140066
PBMC	3	0.00021696090698242188	1e+308	1.8074870109558105	326941846.0	8.626626014709473	306596687.0	1	2.7105984687805176	3891.3782194294035	12.107548475265503	3671.7831423170865	2.0353283882141113	17330.227213829756	10.421661138534546	18291.46664762497	1.6910083293914795	16870.488249856127	9.991166591644287	16782.255156193285	1.8123722076416016	10308.497036963214	8.378600835800171	10147.659118498468	2.5338873863220215	35372875.66155693	11.356931447982788	30040863.66915506	2.3535592555999756	20561.36218637228	10.60776162147522	18008.482175663114	2.0796611309051514	240159801.30126953	10.615756750106812	240573016.8157959	3.991769552230835	20205.28547480493	18.548481464385986	18925.588404848753
PBMC	10	0.00010395050048828125	1e+308	6.541414260864258	264479869.0	23.534992456436157	252535878.0	1	8.5433189868927	3406.421012805775	31.342383861541748	3477.837804336101	7.270939111709595	17100.476323887706	27.217511892318726	16009.437433317304	6.5581841468811035	16395.540591576497	23.34235978126526	16318.496904204305	6.042207956314087	9949.655772256774	20.838919401168823	9570.717690102498	8.692894697189331	33206449.48685166	31.550477266311646	31603114.792443022	7.5028603076934814	19099.694838643074	27.372000455856323	17272.051263049245	7.648520231246948	235449510.4711914	27.931442737579346	251509598.3774414	12.844066143035889	17175.640537460244	47.91928219795227	18326.173182822706
PBMC	25	0.00010561943054199219	1e+308	16.214410305023193	234571044.0	53.796146631240845	219298202.0	1	22.301663398742676	3455.548541802913	73.14686465263367	3444.49994109571	19.164745092391968	17440.81267219782	60.12176060676575	16996.50736440718	17.349268198013306	16417.285705277915	54.879857301712036	16076.657710583077	14.804919481277466	9301.972286975928	49.98969006538391	9244.431027341201	21.831538438796997	31634282.256893326	71.07878470420837	30476567.718260862	18.581714630126953	18204.915449254215	61.67181348800659	16761.55779147148	18.38333225250244	210967316.89050293	62.62451887130737	229119688.06433105	32.753058433532715	17078.023286641095	107.9953465461731	17096.834801532863
PBMC	50	0.00013589859008789062	1e+308	33.25832223892212	212167845.0	103.85176634788513	216031803.0	1	43.68814182281494	3470.0357583016157	138.8762309551239	3385.40607278049	36.93946051597595	16738.52823202312	119.12871479988098	15221.398849844933	32.69830822944641	15910.257048821155	104.03045105934143	15927.061010905358	30.623283863067627	9100.751356098139	94.64371156692505	9048.436563247313	45.11974358558655	30671246.569959685	137.27862906455994	29899339.01789786	36.96569514274597	18239.417189143598	120.34969401359558	15405.0314578861	39.11380863189697	216650819.70117188	121.02643585205078	197147617.5941162	65.23446702957153	17049.50539014392	207.59816002845764	17035.798372880967
PBMC	100	0.00011277198791503906	1e+308	65.23275566101074	206797902.0	207.14907050132751	203217312.0	1	88.79828119277954	3342.6007223371416	267.1267623901367	3294.9061671495438	73.694650888443	14715.275690883398	233.5057816505432	15352.327857241035	65.20035886764526	15774.977590563121	206.19156217575073	15754.045452024911	59.07347846031189	8946.984956753153	182.08036160469055	8839.130655448254	88.61392378807068	30220024.450986095	277.56666922569275	29726685.392838277	76.21165466308594	17598.83780681342	232.42756462097168	15017.246520131826	76.95038080215454	205170367.46350098	235.0696997642517	193946250.69726562	132.2404022216797	15767.965312919268	418.4605722427368	15784.896722210728
