zeisel	4	5	8	0	15.958727836608887	9506.109700520834	9111.419921875
zeisel	4	5	8	100	15.18445086479187	11207.140950520834	9530.6845703125
zeisel	4	5	8	10000	21.047336101531982	17110.709309895832	10647.3466796875
zeisel	4	5	8	2500	20.362165689468384	14930.430989583334	9496.9208984375
zeisel	4	5	8	500	20.406837463378906	11799.604166666666	9016.4345703125
zeisel	4	25	8	0	72.29812359809875	6738.710123697917	6646.82666015625
zeisel	4	25	8	100	81.97241163253784	8185.4228515625	7694.9482421875
zeisel	4	25	8	10000	116.84389090538025	10518.150390625	9259.197265625
zeisel	4	25	8	2500	94.268869638443	9725.888346354166	8509.5703125
zeisel	4	25	8	500	85.96250081062317	8679.529622395834	8244.404296875
zeisel	4	100	8	0	267.8137185573578	5657.699544270833	5527.81005859375
zeisel	4	100	8	100	316.3854184150696	6564.548828125	6459.8701171875
zeisel	4	100	8	10000	786.6387643814087	7552.598470052083	7336.64501953125
zeisel	4	100	8	2500	619.8381435871124	6842.044759114583	6610.74169921875
zeisel	4	100	8	500	435.2995581626892	6714.9775390625	6642.2607421875
zeisel	5	5	8	0	10.823755264282227	37723.0	35987.64453125
zeisel	5	5	8	100	12.264774084091187	53916.640625	40266.24609375
zeisel	5	5	8	10000	16.265644073486328	69271.08072916667	42934.8984375
zeisel	5	5	8	2500	14.551711082458496	53589.807291666664	40776.53125
zeisel	5	5	8	500	13.936073303222656	54682.565104166664	38856.1484375
zeisel	5	25	8	0	51.49527192115784	27433.440104166668	26872.349609375
zeisel	5	25	8	100	62.87737250328064	32693.895182291668	32370.466796875
zeisel	5	25	8	10000	95.97458744049072	36535.315104166664	35032.07421875
zeisel	5	25	8	2500	78.8081123828888	38378.645833333336	37046.734375
zeisel	5	25	8	500	70.6450765132904	36256.690104166664	35365.04296875
zeisel	5	100	8	0	217.2324721813202	22217.654947916668	21338.71875
zeisel	5	100	8	100	254.67549777030945	26624.538411458332	26571.25
zeisel	5	100	8	10000	754.2613654136658	30972.741536458332	28835.025390625
zeisel	5	100	8	2500	364.5514545440674	26399.544921875	24526.69921875
zeisel	5	100	8	500	285.4833252429962	26932.09375	26744.837890625
zeisel	7	5	8	0	9.098390817642212	69759.14583333333	68447.5078125
zeisel	7	5	8	100	8.392822265625	78918.69270833333	68401.390625
zeisel	7	5	8	10000	9.702765464782715	86159.60677083333	72007.3984375
zeisel	7	5	8	2500	9.407104969024658	78302.07291666667	70518.65625
zeisel	7	5	8	500	7.928753137588501	76052.85416666667	68317.25
zeisel	7	25	8	0	41.73295068740845	58403.709635416664	57918.6953125
zeisel	7	25	8	100	43.450066328048706	61325.955729166664	59869.86328125
zeisel	7	25	8	10000	64.51393866539001	66633.86197916667	63607.5546875
zeisel	7	25	8	2500	49.979891538619995	64200.634114583336	62955.859375
zeisel	7	25	8	500	46.64157223701477	62761.651041666664	60729.8359375
zeisel	7	100	8	0	166.41049218177795	52537.9453125	51893.0625
zeisel	7	100	8	100	178.25262880325317	54401.319010416664	53827.2421875
zeisel	7	100	8	10000	424.0757911205292	56888.522135416664	55687.41796875
zeisel	7	100	8	2500	241.08310723304749	55616.975260416664	55309.95703125
zeisel	7	100	8	500	191.71677041053772	54175.325520833336	53885.875
zeisel	11	5	8	0	16.33794331550598	576509589.3333334	551835072.0
zeisel	11	5	8	100	17.085192441940308	740458901.3333334	567646784.0
zeisel	11	5	8	10000	25.21379518508911	1010991210.6666666	649577344.0
zeisel	11	5	8	2500	23.124810695648193	750949546.6666666	577757312.0
zeisel	11	5	8	500	21.833149909973145	744158720.0	640163584.0
zeisel	11	25	8	0	79.04092359542847	419397120.0	409815808.0
zeisel	11	25	8	100	101.64495015144348	483078517.3333333	461705248.0
zeisel	11	25	8	10000	155.73835062980652	692252864.0	565020800.0
zeisel	11	25	8	2500	122.06443476676941	556255210.6666666	533028864.0
zeisel	11	25	8	500	107.1308102607727	535326698.6666667	506296992.0
zeisel	11	100	8	0	419.4366683959961	354468096.0	344890112.0
zeisel	11	100	8	100	439.53698801994324	397130165.3333333	391061568.0
zeisel	11	100	8	10000	1018.845144033432	483113877.3333333	479676096.0
zeisel	11	100	8	2500	455.3217101097107	438905610.6666667	412112416.0
zeisel	11	100	8	500	381.8301429748535	425008693.3333333	423162816.0
zeisel	14	5	8	0	13.678869485855103	9362.703776041666	8957.798828125
zeisel	14	5	8	100	13.101064443588257	11992.31640625	9653.134765625
zeisel	14	5	8	10000	17.91829514503479	15950.023763020834	10524.4267578125
zeisel	14	5	8	2500	14.84299111366272	11795.940755208334	9593.21484375
zeisel	14	5	8	500	17.13664412498474	11507.265625	9066.5791015625
zeisel	14	25	8	0	62.06712603569031	6677.346354166667	6588.56396484375
zeisel	14	25	8	100	76.8163206577301	8196.094401041666	7803.595703125
zeisel	14	25	8	10000	112.36221599578857	10244.250325520834	8988.4912109375
zeisel	14	25	8	2500	89.96888780593872	9504.3076171875	8338.357421875
zeisel	14	25	8	500	87.31662368774414	8722.662760416666	8308.9609375
zeisel	14	100	8	0	336.19197845458984	5624.417154947917	5493.791015625
zeisel	14	100	8	100	405.039035320282	6430.904134114583	6384.73681640625
zeisel	14	100	8	10000	1031.9291722774506	6997.639973958333	6598.06591796875
zeisel	14	100	8	2500	683.5323085784912	6706.302897135417	6530.58251953125
zeisel	14	100	8	500	353.8877913951874	6591.656087239583	6317.16064453125
zeisel	2	5	16	0	5.1230809688568115	103090473642.66667	98873286656.0
zeisel	2	5	16	10000	4.033384799957275	447954482517.3333	136713773056.0
zeisel	2	5	16	2500	4.217955827713013	162509479936.0	130359222272.0
zeisel	2	5	16	500	4.072195291519165	144984110421.33334	120519352320.0
zeisel	2	25	16	0	22.100502252578735	57199835818.666664	54002024448.0
zeisel	2	25	16	10000	28.4455783367157	125243334656.0	122929201152.0
zeisel	2	25	16	2500	24.386675357818604	116995762858.66667	101965381632.0
zeisel	2	25	16	500	23.515597581863403	89265160192.0	76133629952.0
zeisel	2	100	16	0	83.36191654205322	26869628245.333332	26329950208.0
zeisel	2	100	16	10000	184.3099558353424	56027578368.0	51496751104.0
zeisel	2	100	16	2500	116.15421032905579	47697451690.666664	44367327232.0
zeisel	2	100	16	500	93.02588891983032	43165549909.333336	38182580224.0
zeisel	4	5	16	0	22.231523513793945	284920.0052083333	261861.609375
zeisel	4	5	16	0	7.638494253158569	9933.301106770834	8790.1181640625
zeisel	4	5	16	100	6.815679550170898	11631.326822916666	9938.9970703125
zeisel	4	5	16	10000	9.968843936920166	14750.7939453125	10634.9248046875
zeisel	4	5	16	2500	22.713985919952393	286674.6354166667	269107.625
zeisel	4	5	16	2500	8.84047818183899	11998.423177083334	9705.849609375
zeisel	4	5	16	500	24.568376541137695	285530.3958333333	272199.6875
zeisel	4	5	16	500	8.001911401748657	14116.802083333334	10100.888671875
zeisel	4	25	16	0	114.86939311027527	208319.02604166666	201046.3125
zeisel	4	25	16	0	36.73419213294983	7489.457682291667	7104.6259765625
zeisel	4	25	16	100	39.61395978927612	8562.233723958334	7689.00390625
zeisel	4	25	16	10000	60.09479784965515	10145.244140625	8869.40625
zeisel	4	25	16	2500	138.84877705574036	212360.96354166666	203567.75
zeisel	4	25	16	2500	46.76268267631531	8561.720377604166	8215.1953125
zeisel	4	25	16	500	122.53766798973083	212496.546875	200537.0625
zeisel	4	25	16	500	43.98108148574829	8507.041015625	8204.7451171875
zeisel	4	100	16	0	143.49072575569153	5694.639485677083	5651.2109375
zeisel	4	100	16	0	459.3076298236847	172650.72395833334	170694.09375
zeisel	4	100	16	100	157.47149777412415	6437.10009765625	6209.73681640625
zeisel	4	100	16	10000	388.7994077205658	7588.805013020833	7374.53076171875
zeisel	4	100	16	2500	224.74934649467468	6774.334147135417	6344.4677734375
zeisel	4	100	16	2500	626.2983839511871	170279.19791666666	167332.875
zeisel	4	100	16	500	177.3732945919037	6731.45703125	6554.623046875
zeisel	4	100	16	500	521.2112674713135	171019.78125	170168.515625
zeisel	5	5	16	0	8.873823642730713	40674.782552083336	34624.75
zeisel	5	5	16	100	7.950232267379761	49828.84765625	37765.01953125
zeisel	5	5	16	10000	8.825599908828735	54102.462239583336	42762.421875
zeisel	5	5	16	2500	9.825683832168579	59574.252604166664	43072.2734375
zeisel	5	5	16	500	8.882430076599121	50907.704427083336	36361.18359375
zeisel	5	25	16	0	37.69111943244934	30578.143880208332	27160.44921875
zeisel	5	25	16	100	35.79414677619934	34014.65234375	30708.091796875
zeisel	5	25	16	10000	54.88657474517822	42488.626302083336	39753.10546875
zeisel	5	25	16	2500	43.19723153114319	38543.911458333336	36006.16015625
zeisel	5	25	16	500	35.563556432724	37032.026041666664	33454.140625
zeisel	5	100	16	0	124.34834957122803	22629.420572916668	21558.240234375
zeisel	5	100	16	100	141.05799984931946	25806.130208333332	25267.373046875
zeisel	5	100	16	10000	328.3829085826874	32233.23046875	30020.626953125
zeisel	5	100	16	2500	205.50020694732666	28216.457682291668	27145.943359375
zeisel	5	100	16	500	163.54676508903503	26523.371744791668	25999.888671875
zeisel	7	5	16	0	18.091174364089966	447193.1979166667	426800.71875
zeisel	7	5	16	0	5.066702365875244	71280.68489583333	66491.96875
zeisel	7	5	16	100	4.401970148086548	76145.0234375	68806.6953125
zeisel	7	5	16	10000	5.337109327316284	85868.66666666667	73592.953125
zeisel	7	5	16	2500	20.92382025718689	445597.0625	432695.90625
zeisel	7	5	16	2500	5.248767375946045	77333.06510416667	69638.9765625
zeisel	7	5	16	500	21.936218738555908	448172.75	435633.90625
zeisel	7	5	16	500	4.236603260040283	78034.203125	72383.46875
zeisel	7	25	16	0	22.7409029006958	61906.87890625	61862.390625
zeisel	7	25	16	0	96.74564552307129	380344.3958333333	373876.65625
zeisel	7	25	16	100	22.723265647888184	61133.255208333336	60145.0078125
zeisel	7	25	16	10000	33.49412727355957	64522.018229166664	63936.0390625
zeisel	7	25	16	2500	114.0832405090332	380002.53125	372410.8125
zeisel	7	25	16	2500	27.115034818649292	65124.509114583336	62293.4609375
zeisel	7	25	16	500	102.32598543167114	382724.1979166667	372081.34375
zeisel	7	25	16	500	24.048413515090942	62995.39453125	61741.16796875
zeisel	7	100	16	0	378.23592925071716	343898.59375	341849.0
zeisel	7	100	16	0	87.48142743110657	52798.123697916664	52468.07421875
zeisel	7	100	16	100	89.79067850112915	54333.553385416664	54206.46875
zeisel	7	100	16	10000	306.09788846969604	57040.009114583336	56254.94921875
zeisel	7	100	16	2500	174.02905464172363	55580.494791666664	54871.06640625
zeisel	7	100	16	2500	575.6626589298248	343200.28125	342878.875
zeisel	7	100	16	500	103.70703506469727	54923.477864583336	54166.19921875
zeisel	7	100	16	500	439.5402843952179	343692.78125	341304.875
zeisel	9	5	16	0	9.590734720230103	433527.75	407277.6875
zeisel	9	5	16	2500	10.39288330078125	434409.6770833333	417732.71875
zeisel	9	5	16	500	11.513736963272095	433522.0729166667	412691.875
zeisel	9	25	16	0	50.488489627838135	347893.4791666667	336595.28125
zeisel	9	25	16	2500	58.52011752128601	349451.3645833333	336725.59375
zeisel	9	25	16	500	52.56387662887573	352565.1145833333	340396.90625
zeisel	9	100	16	0	195.66640639305115	301255.4583333333	299279.6875
zeisel	9	100	16	2500	275.33325028419495	300033.4583333333	299477.96875
zeisel	9	100	16	500	217.54350471496582	300238.21875	298572.15625
zeisel	11	5	16	0	34.36435627937317	949100864.0	579867712.0
zeisel	11	5	16	0	9.530892610549927	607369600.0	530293824.0
zeisel	11	5	16	100	8.726300477981567	694452138.6666666	606246336.0
zeisel	11	5	16	10000	13.056049823760986	1141355946.6666667	652698368.0
zeisel	11	5	16	10000	34.47151160240173	1423901141.3333333	1056606336.0
zeisel	11	5	16	2500	11.794092178344727	742392618.6666666	595166784.0
zeisel	11	5	16	2500	34.753034353256226	1501796949.3333333	1074504448.0
zeisel	11	5	16	500	10.278680562973022	871747050.6666666	569468480.0
zeisel	11	5	16	500	36.884783029556274	1263392362.6666667	992401088.0
zeisel	11	25	16	0	156.01832699775696	781847744.0	577461440.0
zeisel	11	25	16	0	45.531090259552	463464618.6666667	435921088.0
zeisel	11	25	16	100	52.545893907547	520471434.6666667	485190240.0
zeisel	11	25	16	10000	241.1180398464203	1164652992.0	991801280.0
zeisel	11	25	16	10000	80.59792685508728	671338048.0	572986624.0
zeisel	11	25	16	2500	186.8480134010315	933908586.6666666	845558080.0
zeisel	11	25	16	2500	61.86357235908508	584773706.6666666	510972896.0
zeisel	11	25	16	500	168.505211353302	1003904298.6666666	945154240.0
zeisel	11	25	16	500	55.30496168136597	546416437.3333334	505115520.0
zeisel	11	100	16	0	170.33093857765198	356576458.6666667	350864512.0
zeisel	11	100	16	0	607.1548278331757	587126325.3333334	443482912.0
zeisel	11	100	16	100	195.81220865249634	401145482.6666667	397822720.0
zeisel	11	100	16	10000	1637.1411669254303	820068074.6666666	642144384.0
zeisel	11	100	16	10000	412.03182721138	485383061.3333333	481357280.0
zeisel	11	100	16	2500	1064.941874742508	838112533.3333334	796396288.0
zeisel	11	100	16	2500	232.00600123405457	458451658.6666667	434034656.0
zeisel	11	100	16	500	230.51653742790222	407670186.6666667	390084320.0
zeisel	11	100	16	500	739.0265853404999	817691136.0	783275776.0
zeisel	14	5	16	0	9.608522653579712	9810.8623046875	8640.513671875
zeisel	14	5	16	100	8.21377182006836	11510.010416666666	9986.65234375
zeisel	14	5	16	10000	9.56910753250122	13332.084635416666	10130.44921875
zeisel	14	5	16	2500	11.251145839691162	11839.375	9536.9033203125
zeisel	14	5	16	500	10.005184173583984	11273.247395833334	8908.66796875
zeisel	14	25	16	0	45.52518439292908	7434.983561197917	7033.64697265625
zeisel	14	25	16	100	58.3755578994751	7826.410807291667	7426.0244140625
zeisel	14	25	16	10000	76.55671858787537	10138.763671875	8755.6103515625
zeisel	14	25	16	2500	60.07299995422363	8427.533528645834	8239.021484375
zeisel	14	25	16	500	75.57410168647766	8717.287272135416	8188.09521484375
zeisel	14	100	16	0	211.72900414466858	5670.352864583333	5622.45947265625
zeisel	14	100	16	100	189.92536735534668	6281.819010416667	6011.7705078125
zeisel	14	100	16	10000	399.33047580718994	7271.369303385417	6859.8193359375
zeisel	14	100	16	2500	222.65519523620605	7118.79052734375	7074.7646484375
zeisel	14	100	16	500	211.6113736629486	6525.534993489583	6450.54931640625
zeisel	2	5	32	0	3.1164932250976562	109686475434.66667	94168489984.0
zeisel	2	5	32	10000	2.1617684364318848	493553827840.0	156891774976.0
zeisel	2	5	32	2500	1.9733936786651611	147576244906.66666	130521030656.0
zeisel	2	5	32	500	2.265292167663574	147645300736.0	120443158528.0
zeisel	2	25	32	0	11.321183443069458	55078734506.666664	53366386688.0
zeisel	2	25	32	10000	14.061811923980713	120242470912.0	112994983936.0
zeisel	2	25	32	2500	12.342614650726318	109222860117.33333	89212887040.0
zeisel	2	25	32	500	11.64804458618164	96832992597.33333	75607138304.0
zeisel	2	100	32	0	42.309178590774536	25500951210.666668	24988653568.0
zeisel	2	100	32	10000	95.30771589279175	58901677397.333336	49255383040.0
zeisel	2	100	32	2500	57.76508593559265	47209054208.0	41393795072.0
zeisel	2	100	32	500	46.83228039741516	43948716032.0	40231628800.0
zeisel	4	5	32	0	12.198107481002808	304124.125	291503.15625
zeisel	4	5	32	0	3.7347776889801025	9607.628580729166	8646.8623046875
zeisel	4	5	32	100	4.047964334487915	11716.144205729166	9951.4775390625
zeisel	4	5	32	10000	5.681215524673462	15370.6943359375	11060.0869140625
zeisel	4	5	32	2500	13.098058700561523	283028.6979166667	267514.6875
zeisel	4	5	32	2500	5.339721202850342	11762.625651041666	9151.3544921875
zeisel	4	5	32	500	11.870944499969482	286404.8645833333	273120.78125
zeisel	4	5	32	500	5.050491571426392	12409.5498046875	10361.05078125
zeisel	4	25	32	0	19.61871075630188	7324.1982421875	6719.65087890625
zeisel	4	25	32	0	62.21538186073303	215740.42708333334	211179.921875
zeisel	4	25	32	100	22.344863176345825	7915.942220052083	7270.28662109375
zeisel	4	25	32	10000	32.73232316970825	9321.225911458334	8781.5078125
zeisel	4	25	32	2500	26.08086895942688	8754.3876953125	8136.619140625
zeisel	4	25	32	2500	71.98371052742004	211397.98958333334	202997.484375
zeisel	4	25	32	500	22.4428870677948	8354.67431640625	8102.06689453125
zeisel	4	25	32	500	61.44003772735596	214300.8125	201601.125
zeisel	4	100	32	0	247.22710180282593	173154.28125	171290.640625
zeisel	4	100	32	0	78.0827865600586	5584.9140625	5539.11083984375
zeisel	4	100	32	100	87.88192844390869	6411.0400390625	6239.0009765625
zeisel	4	100	32	10000	224.12833333015442	7318.106770833333	6777.4033203125
zeisel	4	100	32	2500	125.14478254318237	6923.1298828125	6576.51806640625
zeisel	4	100	32	2500	358.22504472732544	170822.515625	168649.796875
zeisel	4	100	32	500	100.06888341903687	6593.213216145833	6409.8994140625
zeisel	4	100	32	500	280.33737421035767	172110.36458333334	169361.84375
zeisel	5	5	32	0	4.139753103256226	37977.884114583336	30721.0390625
zeisel	5	5	32	100	3.33838152885437	53612.40625	37890.29296875
zeisel	5	5	32	10000	4.130577564239502	50973.865885416664	36817.03515625
zeisel	5	5	32	2500	3.6948981285095215	38963.880208333336	35370.48828125
zeisel	5	5	32	500	3.840742349624634	47084.708333333336	34113.4765625
zeisel	5	25	32	0	16.239091634750366	28640.3125	25053.24609375
zeisel	5	25	32	100	18.672537326812744	33857.992838541664	32735.837890625
zeisel	5	25	32	10000	29.13965129852295	47064.0859375	39986.91796875
zeisel	5	25	32	2500	22.555824279785156	34497.179036458336	28482.884765625
zeisel	5	25	32	500	19.665916442871094	34596.241536458336	32512.470703125
zeisel	5	100	32	0	61.92140793800354	21706.794921875	21477.8046875
zeisel	5	100	32	100	74.62833738327026	26753.463541666668	25280.228515625
zeisel	5	100	32	10000	199.87887120246887	30778.069010416668	29595.404296875
zeisel	5	100	32	2500	109.1844732761383	26562.117838541668	26068.341796875
zeisel	5	100	32	500	85.31541562080383	26545.365885416668	24648.94140625
zeisel	7	5	32	0	2.9787116050720215	67863.10416666667	65563.1015625
zeisel	7	5	32	0	9.051076173782349	465073.6041666667	452689.875
zeisel	7	5	32	100	2.934968948364258	71786.65885416667	67784.46875
zeisel	7	5	32	10000	3.8443899154663086	87283.05729166667	73094.9921875
zeisel	7	5	32	2500	12.465004682540894	445303.2708333333	433550.875
zeisel	7	5	32	2500	3.69212007522583	75198.08072916667	65086.2578125
zeisel	7	5	32	500	11.172277927398682	447177.8854166667	433142.75
zeisel	7	5	32	500	3.638749837875366	73928.97916666667	71798.71875
zeisel	7	25	32	0	15.750358581542969	58102.131510416664	57098.5546875
zeisel	7	25	32	0	48.49639081954956	382241.5729166667	379646.9375
zeisel	7	25	32	100	17.828699111938477	61764.516927083336	59140.21484375
zeisel	7	25	32	10000	26.174865245819092	64389.776041666664	64001.9765625
